alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
JADE,19,4,2,-58.48,8010,1,1,1,1,0.0948019027709961
JADE,19,5,2,-613.08,7110,1,1,1,1,0.08346223831176758
JADE,19,6,2,-185.26999999999987,8040,1,1,1,1,0.0943148136138916
JADE,19,7,2,37.47,8040,-1,-1,-1,-1,0.0928792953491211
JADE,19,8,2,-394.47,7050,1,1,1,1,0.08197331428527832
JADE,19,9,2,-102.62,7920,1,1,1,1,0.09189820289611816
JADE,19,10,2,272.83,6630,-1,-1,-1,-1,0.07681465148925781
JADE,19,11,2,-3.3999999999582093,8040,2,2,2,2,0.09241223335266113
JADE,19,12,2,-185.17,6180,1,1,1,1,0.07264280319213867
JADE,19,13,2,101.34,8040,-1,-1,-1,-1,0.09546184539794922
JADE,19,14,2,-2.4,7440,16,16,16,16,0.08811569213867188
JADE,19,15,2,-27.78,7320,3,3,3,3,0.08733844757080078
JADE,20,1,2,-546.5,5190,5,5,5,5,0.06931161880493164
JADE,20,2,2,1000.0,5190,-1,-1,-1,-1,0.06732630729675293
JADE,20,3,2,208.38,5190,-1,-1,-1,-1,0.06601357460021973
JADE,20,4,2,-144.96,4230,1,1,1,1,0.05306673049926758
JADE,20,5,2,-6.299999999999999,8040,4,4,4,4,0.10456323623657227
JADE,20,6,2,-22.06,8040,20,20,20,20,0.10199189186096191
JADE,20,7,2,71.29,5370,-1,-1,-1,-1,0.06709623336791992
JADE,20,8,2,-10.539999999999997,5340,4,4,4,4,0.08639001846313477
JADE,20,9,2,386.01,4500,-1,-1,-1,-1,0.07267999649047852
JADE,20,10,2,-12.569999999999999,4890,20,20,20,20,0.06156492233276367
JADE,20,11,2,-127.04,4350,1,1,1,1,0.06039547920227051
JADE,20,12,2,-37.52,4860,4,4,4,4,0.0673985481262207
JADE,20,13,2,-331.16,4650,4,4,4,4,0.06087946891784668
JADE,20,14,2,44.81,5430,-1,-1,-1,-1,0.07214093208312988
JADE,20,15,2,-176.46,5340,20,20,20,20,0.07519745826721191
JADE,21,1,2,40.78,4920,-1,-1,-1,-1,0.07063436508178711
JADE,21,2,2,-1.6,2610,146,146,146,146,0.038875579833984375
JADE,21,3,2,-370.84,2910,1,1,1,1,0.04212307929992676
JADE,21,4,2,-32.56,3420,1,1,1,1,0.048203229904174805
JADE,21,5,2,515.4,2730,-1,-1,-1,-1,0.041431427001953125
JADE,21,6,2,986.23,2880,-1,-1,-1,-1,0.045055389404296875
JADE,21,7,2,124.08,3240,-1,-1,-1,-1,0.05010271072387695
JADE,21,8,2,-468.31,2520,1,1,1,1,0.03840374946594238
JADE,21,9,2,-60.62,2850,1,1,1,1,0.044680118560791016
JADE,21,10,2,286.46,3210,-1,-1,-1,-1,0.04790782928466797
JADE,21,11,2,113.42,4170,-1,-1,-1,-1,0.05913734436035156
JADE,21,12,2,-195.86,2880,1,1,1,1,0.03841590881347656
JADE,21,13,2,-5.76,2730,11,11,11,11,0.03617119789123535
JADE,21,14,2,-498.65,3120,1,1,1,1,0.04405546188354492
JADE,21,15,2,-42.86,2970,1,1,1,1,0.04894304275512695
JADE,22,1,2,-1000.0,3000,1,1,1,1,0.04207348823547363
JADE,22,2,2,1000.0,3150,-1,-1,-1,-1,0.045400142669677734
JADE,22,3,2,-49.13,3480,1,1,1,1,0.05072212219238281
JADE,22,4,2,297.73,4230,-1,-1,-1,-1,0.058573007583618164
JADE,22,5,2,51.57,3540,-1,-1,-1,-1,0.04919242858886719
JADE,22,6,2,39.43,3510,-1,-1,-1,-1,0.049218177795410156
JADE,22,7,2,132.29,3450,-1,-1,-1,-1,0.046072959899902344
JADE,22,8,2,-48.71,4980,3,3,3,3,0.06273674964904785
JADE,22,9,2,-28.33,3690,1,1,1,1,0.045827627182006836
JADE,22,10,2,-151.61,2820,1,1,1,1,0.03779888153076172
JADE,22,11,2,-106.99,3570,1,1,1,1,0.05014514923095703
JADE,22,12,2,100.03,3720,-1,-1,-1,-1,0.049807071685791016
JADE,22,13,2,-278.89,3330,1,1,1,1,0.04309272766113281
