alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
SSA,20,3,2,inf,15251,-1,-1,-1,-1,1.3259484767913818
SSA,20,4,2,inf,15251,4,4,4,4,1.109123945236206
SSA,20,5,2,inf,15251,34,34,34,34,1.1676177978515625
SSA,20,1,2,inf,15251,8,8,8,8,1.0536072254180908
SSA,20,2,2,inf,15251,-1,-1,-1,-1,1.0971050262451172
SSA,20,3,2,inf,15251,-1,-1,-1,-1,1.0642995834350586
SSA,20,4,2,inf,15251,4,4,4,4,1.1243855953216553
SSA,20,5,2,inf,15251,25,25,25,25,1.183534860610962
SSA,21,1,2,inf,15251,-1,-1,-1,-1,1.2179934978485107
SSA,21,2,2,inf,15251,139,139,139,139,1.1977941989898682
SSA,21,3,2,inf,15251,1,1,1,1,1.1767349243164062
SSA,21,4,2,inf,15251,1,1,1,1,1.2554457187652588
SSA,21,5,2,inf,15251,-1,-1,-1,-1,1.1866958141326904
SSA,21,1,2,inf,15251,-1,-1,-1,-1,1.1563348770141602
SSA,21,2,2,inf,15251,70,70,70,70,1.1523773670196533
SSA,21,3,2,inf,15251,1,1,1,1,1.1964447498321533
SSA,21,4,2,inf,15251,1,1,1,1,1.218193769454956
SSA,21,5,2,inf,15251,-1,-1,-1,-1,1.1681599617004395
SSA,21,1,2,inf,15251,-1,-1,-1,-1,1.1970276832580566
SSA,21,2,2,inf,15251,45,45,45,45,1.2948896884918213
SSA,21,3,2,inf,15251,1,1,1,1,1.2432529926300049
SSA,21,4,2,inf,15251,1,1,1,1,1.174473524093628
SSA,21,5,2,inf,15251,-1,-1,-1,-1,1.2041969299316406
SSA,22,1,2,inf,15251,1,1,1,1,1.2072436809539795
SSA,22,2,2,inf,15251,-1,-1,-1,-1,1.1829826831817627
SSA,22,3,2,inf,15251,1,1,1,1,1.1531317234039307
SSA,22,4,2,inf,15251,-1,-1,-1,-1,1.225358009338379
SSA,22,5,2,inf,15251,-1,-1,-1,-1,1.176128625869751
SSA,22,1,2,inf,15251,1,1,1,1,1.171027660369873
SSA,22,2,2,inf,15251,-1,-1,-1,-1,1.2075927257537842
